network,code,event_id,detected,p_predicted,lat,p_error,s_confidence,provider,s_detected,mag_type,date,s_error,mag,p_detected,plot_path,p_confidence,s_predicted,epi_distance,time,catalogued,depth,long,unique_id
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T00:41:35,,0.2196254879236221,,,2024-07-01T00:41:35,False,,,2024-07-01_17
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T00:41:35.990000,,0.3755664229393005,,,2024-07-01T00:41:35.990000,False,,,2024-07-01_18
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T00:46:51.090000,,0.6418516635894775,,,2024-07-01T00:46:51.090000,False,,,2024-07-01_19
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T00:47:35,,0.232289046049118,,,2024-07-01T00:47:35,False,,,2024-07-01_20
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T01:06:41.910000,,0.4984235465526581,,,2024-07-01T01:06:41.910000,False,,,2024-07-01_21
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T01:07:22.670000,,0.4363335371017456,,,2024-07-01T01:07:22.670000,False,,,2024-07-01_22
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T01:08:10.020000,,0.6580812931060791,,,2024-07-01T01:08:10.020000,False,,,2024-07-01_23
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T01:12:50.320000,,0.5604756474494934,,,2024-07-01T01:12:50.320000,False,,,2024-07-01_24
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T01:13:53.060000,,0.5249364376068115,,,2024-07-01T01:13:53.060000,False,,,2024-07-01_25
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T01:14:21.130000,,0.4497656524181366,,,2024-07-01T01:14:21.130000,False,,,2024-07-01_26
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T01:19:52.090000,,0.7714539766311646,,,2024-07-01T01:19:52.090000,False,,,2024-07-01_27
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T01:20:23.040000,,0.6563253998756409,,,2024-07-01T01:20:23.040000,False,,,2024-07-01_28
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T01:36:53.170000,,0.4225060045719147,,,2024-07-01T01:36:53.170000,False,,,2024-07-01_29
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T01:37:23.070000,,0.5840868353843689,,,2024-07-01T01:37:23.070000,False,,,2024-07-01_30
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T01:37:51.050000,,0.653323769569397,,,2024-07-01T01:37:51.050000,False,,,2024-07-01_31
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T01:37:52.010000,,0.2256316095590591,,,2024-07-01T01:37:52.010000,False,,,2024-07-01_32
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T01:39:42.870000,,0.2714485824108124,,,2024-07-01T01:39:42.870000,False,,,2024-07-01_33
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T01:42:25.320000,,0.3895138204097748,,,2024-07-01T01:42:25.320000,False,,,2024-07-01_34
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T01:47:54.290000,,0.2351109683513641,,,2024-07-01T01:47:54.290000,False,,,2024-07-01_35
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T01:49:07.020000,,0.4166315495967865,,,2024-07-01T01:49:07.020000,False,,,2024-07-01_36
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T01:49:08.010000,,0.2327240705490112,,,2024-07-01T01:49:08.010000,False,,,2024-07-01_37
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T01:50:48.240000,,0.453451007604599,,,2024-07-01T01:50:48.240000,False,,,2024-07-01_38
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T01:55:39.410000,,0.4873546659946441,,,2024-07-01T01:55:39.410000,False,,,2024-07-01_39
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T01:57:07.010000,,0.8624732494354248,,,2024-07-01T01:57:07.010000,False,,,2024-07-01_40
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T02:15:53.120000,,0.7057668566703796,,,2024-07-01T02:15:53.120000,False,,,2024-07-01_41
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T02:16:22.030000,,0.2953314185142517,,,2024-07-01T02:16:22.030000,False,,,2024-07-01_42
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T02:19:01.120000,,0.5588731169700623,,,2024-07-01T02:19:01.120000,False,,,2024-07-01_43
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T02:20:23.900000,,0.6314880847930908,,,2024-07-01T02:20:23.900000,False,,,2024-07-01_44
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T02:20:53.020000,,0.5664408802986145,,,2024-07-01T02:20:53.020000,False,,,2024-07-01_45
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T02:20:54,,0.2078416496515274,,,2024-07-01T02:20:54,False,,,2024-07-01_46
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T02:26:38,,0.632335364818573,,,2024-07-01T02:26:38,False,,,2024-07-01_47
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T02:35:23.470000,,0.3194242417812347,,,2024-07-01T02:35:23.470000,False,,,2024-07-01_48
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,,,,,,2024-07-01T02:35:24.050000,False,,,2024-07-01_49
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T02:46:57.200000,,0.516664981842041,,,2024-07-01T02:46:57.200000,False,,,2024-07-01_50
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T02:53:54.090000,,0.7289851903915405,,,2024-07-01T02:53:54.090000,False,,,2024-07-01_51
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T02:59:37.960000,,0.2479211986064911,,,2024-07-01T02:59:37.960000,False,,,2024-07-01_52
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T03:02:12.940000,,0.6671957969665527,,,2024-07-01T03:02:12.940000,False,,,2024-07-01_53
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T03:07:40.530000,,0.2419448643922805,,,2024-07-01T03:07:40.530000,False,,,2024-07-01_54
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T03:09:33.820000,,0.2615258395671844,,,2024-07-01T03:09:33.820000,False,,,2024-07-01_55
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T03:18:37.020000,,0.2293398529291153,,,2024-07-01T03:18:37.020000,False,,,2024-07-01_56
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T03:18:37.990000,,0.676794707775116,,,2024-07-01T03:18:37.990000,False,,,2024-07-01_57
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T03:29:12.740000,,0.2358987629413604,,,2024-07-01T03:29:12.740000,False,,,2024-07-01_58
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T03:47:38.980000,,0.7026844024658203,,,2024-07-01T03:47:38.980000,False,,,2024-07-01_59
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T03:55:39.010000,,0.8247423768043518,,,2024-07-01T03:55:39.010000,False,,,2024-07-01_60
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T04:01:16.590000,,0.2529563307762146,,,2024-07-01T04:01:16.590000,False,,,2024-07-01_61
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T04:17:21.880000,,0.8458876013755798,,,2024-07-01T04:17:21.880000,False,,,2024-07-01_62
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,,,,,,2024-07-01T04:17:22.250000,False,,,2024-07-01_63
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T04:22:36.990000,,0.5583996772766113,,,2024-07-01T04:22:36.990000,False,,,2024-07-01_64
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T04:26:24.010000,,0.3673881292343139,,,2024-07-01T04:26:24.010000,False,,,2024-07-01_65
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T04:33:53,,0.7363027334213257,,,2024-07-01T04:33:53,False,,,2024-07-01_66
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T04:35:58.360000,,0.5208491683006287,,,2024-07-01T04:35:58.360000,False,,,2024-07-01_67
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T04:36:22.070000,,0.6867411732673645,,,2024-07-01T04:36:22.070000,False,,,2024-07-01_68
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T04:39:36.970000,,0.2087379544973373,,,2024-07-01T04:39:36.970000,False,,,2024-07-01_69
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T04:44:07.010000,,0.697676956653595,,,2024-07-01T04:44:07.010000,False,,,2024-07-01_70
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T04:54:09,,0.3037498891353607,,,2024-07-01T04:54:09,False,,,2024-07-01_71
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T04:54:15.110000,,0.2537305653095245,,,2024-07-01T04:54:15.110000,False,,,2024-07-01_72
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:00:05.040000,,0.434828907251358,,,2024-07-01T05:00:05.040000,False,,,2024-07-01_73
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:03:35.990000,,0.3596891164779663,,,2024-07-01T05:03:35.990000,False,,,2024-07-01_74
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:07:23.130000,,0.3868880569934845,,,2024-07-01T05:07:23.130000,False,,,2024-07-01_75
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:10:37.970000,,0.4663176238536834,,,2024-07-01T05:10:37.970000,False,,,2024-07-01_76
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:10:47.150000,,0.3280434310436249,,,2024-07-01T05:10:47.150000,False,,,2024-07-01_77
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:11:51.130000,,0.2372901439666748,,,2024-07-01T05:11:51.130000,False,,,2024-07-01_78
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:11:52.110000,,0.426778495311737,,,2024-07-01T05:11:52.110000,False,,,2024-07-01_79
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:16:26.270000,,0.65202397108078,,,2024-07-01T05:16:26.270000,False,,,2024-07-01_80
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:27:40.960000,,0.7876696586608887,,,2024-07-01T05:27:40.960000,False,,,2024-07-01_81
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,,,,,,2024-07-01T05:27:41.560000,False,,,2024-07-01_82
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:28:20.960000,,0.2577889561653137,,,2024-07-01T05:28:20.960000,False,,,2024-07-01_83
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:30:06,,0.3102029263973236,,,2024-07-01T05:30:06,False,,,2024-07-01_84
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:32:20.030000,,0.2121268212795257,,,2024-07-01T05:32:20.030000,False,,,2024-07-01_85
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:33:36.990000,,0.4352668821811676,,,2024-07-01T05:33:36.990000,False,,,2024-07-01_86
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:33:37.990000,,0.4072276353836059,,,2024-07-01T05:33:37.990000,False,,,2024-07-01_87
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:35:22.120000,,0.5763738751411438,,,2024-07-01T05:35:22.120000,False,,,2024-07-01_88
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:36:40.980000,,0.6039586067199707,,,2024-07-01T05:36:40.980000,False,,,2024-07-01_89
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:36:42,,0.2519878447055816,,,2024-07-01T05:36:42,False,,,2024-07-01_90
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:37:00.620000,,0.4805138409137726,,,2024-07-01T05:37:00.620000,False,,,2024-07-01_91
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:38:05.010000,,0.5479295253753662,,,2024-07-01T05:38:05.010000,False,,,2024-07-01_92
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:38:06,,0.2859249413013458,,,2024-07-01T05:38:06,False,,,2024-07-01_93
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:45:56.870000,,0.8665628433227539,,,2024-07-01T05:45:56.870000,False,,,2024-07-01_94
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,,,,,,2024-07-01T05:45:57.470000,False,,,2024-07-01_95
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:51:41.020000,,0.7970812320709229,,,2024-07-01T05:51:41.020000,False,,,2024-07-01_96
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:52:21.040000,,0.6428237557411194,,,2024-07-01T05:52:21.040000,False,,,2024-07-01_97
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T05:53:57.170000,,0.2295851558446884,,,2024-07-01T05:53:57.170000,False,,,2024-07-01_98
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:03:44.810000,,0.8011968731880188,,,2024-07-01T06:03:44.810000,False,,,2024-07-01_99
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:03:54.340000,,0.273873895406723,,,2024-07-01T06:03:54.340000,False,,,2024-07-01_100
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:04:55.660000,,0.85223788022995,,,2024-07-01T06:04:55.660000,False,,,2024-07-01_101
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,,,,,,2024-07-01T06:04:56.150000,False,,,2024-07-01_102
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:05:06.960000,,0.7626150846481323,,,2024-07-01T06:05:06.960000,False,,,2024-07-01_103
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:12:19.050000,,0.7218387722969055,,,2024-07-01T06:12:19.050000,False,,,2024-07-01_104
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:14:38,,0.8745260834693909,,,2024-07-01T06:14:38,False,,,2024-07-01_105
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:15:50.980000,,0.5671077370643616,,,2024-07-01T06:15:50.980000,False,,,2024-07-01_106
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:17:35.040000,,0.3195580840110779,,,2024-07-01T06:17:35.040000,False,,,2024-07-01_107
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:19:23.970000,,0.8857235312461853,,,2024-07-01T06:19:23.970000,False,,,2024-07-01_108
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:21:24.960000,,0.5307790040969849,,,2024-07-01T06:21:24.960000,False,,,2024-07-01_109
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:29:12.120000,,0.2706310153007507,,,2024-07-01T06:29:12.120000,False,,,2024-07-01_110
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:30:12.270000,,0.4330527782440185,,,2024-07-01T06:30:12.270000,False,,,2024-07-01_111
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:30:43.860000,,0.429361343383789,,,2024-07-01T06:30:43.860000,False,,,2024-07-01_112
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:31:19.880000,,0.2013126462697982,,,2024-07-01T06:31:19.880000,False,,,2024-07-01_113
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:38:07.010000,,0.481015145778656,,,2024-07-01T06:38:07.010000,False,,,2024-07-01_114
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:39:19.130000,,0.2457456141710281,,,2024-07-01T06:39:19.130000,False,,,2024-07-01_115
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:39:52.130000,,0.408540666103363,,,2024-07-01T06:39:52.130000,False,,,2024-07-01_116
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:42:08.010000,,0.6692759394645691,,,2024-07-01T06:42:08.010000,False,,,2024-07-01_117
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:42:19.860000,,0.3756718337535858,,,2024-07-01T06:42:19.860000,False,,,2024-07-01_118
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:47:36.010000,,0.61043781042099,,,2024-07-01T06:47:36.010000,False,,,2024-07-01_119
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:48:12.010000,,0.2602820694446563,,,2024-07-01T06:48:12.010000,False,,,2024-07-01_120
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:53:16.340000,,0.6549109816551208,,,2024-07-01T06:53:16.340000,False,,,2024-07-01_121
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:54:39.010000,,0.6642279028892517,,,2024-07-01T06:54:39.010000,False,,,2024-07-01_122
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:55:20.930000,,0.5574246644973755,,,2024-07-01T06:55:20.930000,False,,,2024-07-01_123
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:56:37,,0.7165320515632629,,,2024-07-01T06:56:37,False,,,2024-07-01_124
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T06:57:28.060000,,0.6413331031799316,,,2024-07-01T06:57:28.060000,False,,,2024-07-01_125
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:02:22.240000,,0.2859408259391784,,,2024-07-01T07:02:22.240000,False,,,2024-07-01_126
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:03:39,,0.92301207780838,,,2024-07-01T07:03:39,False,,,2024-07-01_127
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:04:08.980000,,0.5720937252044678,,,2024-07-01T07:04:08.980000,False,,,2024-07-01_128
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:05:18,,0.3072038292884826,,,2024-07-01T07:05:18,False,,,2024-07-01_129
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:05:53.060000,,0.3312718272209167,,,2024-07-01T07:05:53.060000,False,,,2024-07-01_130
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:05:54.030000,,0.4527263343334198,,,2024-07-01T07:05:54.030000,False,,,2024-07-01_131
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:07:23.970000,,0.7586461305618286,,,2024-07-01T07:07:23.970000,False,,,2024-07-01_132
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:07:41.780000,,0.2607650756835937,,,2024-07-01T07:07:41.780000,False,,,2024-07-01_133
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:10:05,,0.3874141573905945,,,2024-07-01T07:10:05,False,,,2024-07-01_134
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:10:06.990000,,0.2122585177421569,,,2024-07-01T07:10:06.990000,False,,,2024-07-01_135
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:11:06,,0.520377516746521,,,2024-07-01T07:11:06,False,,,2024-07-01_136
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:14:07.220000,,0.4807567298412323,,,2024-07-01T07:14:07.220000,False,,,2024-07-01_137
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:17:51.950000,,0.7389729022979736,,,2024-07-01T07:17:51.950000,False,,,2024-07-01_138
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:21:20.560000,,0.4022399485111236,,,2024-07-01T07:21:20.560000,False,,,2024-07-01_139
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,,,,,,2024-07-01T07:21:20.910000,False,,,2024-07-01_140
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:22:28.090000,,0.2310321629047393,,,2024-07-01T07:22:28.090000,False,,,2024-07-01_141
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:25:08.410000,,0.5579239726066589,,,2024-07-01T07:25:08.410000,False,,,2024-07-01_142
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:26:42.230000,,0.3900336325168609,,,2024-07-01T07:26:42.230000,False,,,2024-07-01_143
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:28:22.140000,,0.2280542254447937,,,2024-07-01T07:28:22.140000,False,,,2024-07-01_144
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:34:36,,0.6083452105522156,,,2024-07-01T07:34:36,False,,,2024-07-01_145
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:39:33.190000,,0.6240103244781494,,,2024-07-01T07:39:33.190000,False,,,2024-07-01_146
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:39:52.310000,,0.2925368249416351,,,2024-07-01T07:39:52.310000,False,,,2024-07-01_147
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:43:06.010000,,0.8826185464859009,,,2024-07-01T07:43:06.010000,False,,,2024-07-01_148
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:43:45.810000,,0.2117918878793716,,,2024-07-01T07:43:45.810000,False,,,2024-07-01_149
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:44:52.030000,,0.8409198522567749,,,2024-07-01T07:44:52.030000,False,,,2024-07-01_150
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:45:23.490000,,0.4912039935588836,,,2024-07-01T07:45:23.490000,False,,,2024-07-01_151
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,,,,,,2024-07-01T07:45:24.530000,False,,,2024-07-01_152
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:46:05,,0.3959769308567047,,,2024-07-01T07:46:05,False,,,2024-07-01_153
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:47:15.970000,,0.7427014112472534,,,2024-07-01T07:47:15.970000,False,,,2024-07-01_154
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:47:36.030000,,0.289119154214859,,,2024-07-01T07:47:36.030000,False,,,2024-07-01_155
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:47:45.450000,,0.5956009030342102,,,2024-07-01T07:47:45.450000,False,,,2024-07-01_156
AM,R50D6,,True,,,,,Detection,,,2024-07-01,,,2024-07-01T07:51:54.070000,,0.6945062875747681,,,2024-07-01T07:51:54.070000,False,,,2024-07-01_157
