p_detected,s_error,s_confidence,date,code,s_predicted,depth,long,event_id,network,mag,lat,s_detected,time,unique_id,plot_path,mag_type,catalogued,p_confidence,epi_distance,detected,provider,p_error,p_predicted
2024-07-02T09:40:49.970000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T09:40:49.970000,2024-07-02_277,,,False,0.8448220491409302,,True,Detection,,
2024-07-02T09:43:53.310000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T09:43:53.310000,2024-07-02_278,,,False,0.707865297794342,,True,Detection,,
2024-07-02T09:44:37.060000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T09:44:37.060000,2024-07-02_279,,,False,0.5692022442817688,,True,Detection,,
2024-07-02T09:50:09.890000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T09:50:09.890000,2024-07-02_280,,,False,0.2571778893470764,,True,Detection,,
2024-07-02T09:51:03.630000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T09:51:03.630000,2024-07-02_281,,,False,0.8252730965614319,,True,Detection,,
2024-07-02T09:51:51.040000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T09:51:51.040000,2024-07-02_282,,,False,0.4498932957649231,,True,Detection,,
2024-07-02T09:54:33.240000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T09:54:33.240000,2024-07-02_283,,,False,0.4958493113517761,,True,Detection,,
2024-07-02T09:55:40.670000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T09:55:40.670000,2024-07-02_284,,,False,0.5883538126945496,,True,Detection,,
2024-07-02T09:56:04.810000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T09:56:04.810000,2024-07-02_285,,,False,0.3370000123977661,,True,Detection,,
2024-07-02T09:58:23.850000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T09:58:23.850000,2024-07-02_286,,,False,0.7766942977905273,,True,Detection,,
2024-07-02T09:59:19.170000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T09:59:19.170000,2024-07-02_287,,,False,0.2369174212217331,,True,Detection,,
2024-07-02T10:00:37.990000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:00:37.990000,2024-07-02_288,,,False,0.6153437495231628,,True,Detection,,
2024-07-02T10:01:35.990000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:01:35.990000,2024-07-02_289,,,False,0.5382789373397827,,True,Detection,,
2024-07-02T10:03:39.780000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:03:39.780000,2024-07-02_290,,,False,0.8761734962463379,,True,Detection,,
2024-07-02T10:04:14.730000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:04:14.730000,2024-07-02_291,,,False,0.4733304381370544,,True,Detection,,
2024-07-02T10:05:17.890000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:05:17.890000,2024-07-02_292,,,False,0.8191485404968262,,True,Detection,,
2024-07-02T10:09:16.650000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:09:16.650000,2024-07-02_293,,,False,0.8169513940811157,,True,Detection,,
2024-07-02T10:11:30.620000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:11:30.620000,2024-07-02_294,,,False,0.8175820708274841,,True,Detection,,
2024-07-02T10:12:44.160000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:12:44.160000,2024-07-02_295,,,False,0.8726693987846375,,True,Detection,,
2024-07-02T10:13:03.390000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:13:03.390000,2024-07-02_296,,,False,0.6164727807044983,,True,Detection,,
2024-07-02T10:13:47.890000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:13:47.890000,2024-07-02_297,,,False,0.7902109622955322,,True,Detection,,
2024-07-02T10:14:06.630000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:14:06.630000,2024-07-02_298,,,False,0.2489227801561355,,True,Detection,,
2024-07-02T10:14:48.590000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:14:48.590000,2024-07-02_299,,,False,0.7007392644882202,,True,Detection,,
2024-07-02T10:16:19.130000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:16:19.130000,2024-07-02_300,,,False,0.8816542029380798,,True,Detection,,
2024-07-02T10:17:23.130000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:17:23.130000,2024-07-02_301,,,False,0.8421212434768677,,True,Detection,,
2024-07-02T10:17:56,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:17:56,2024-07-02_302,,,False,0.2449388802051544,,True,Detection,,
2024-07-02T10:19:21.110000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:19:21.110000,2024-07-02_303,,,False,0.6865465044975281,,True,Detection,,
2024-07-02T10:19:40.920000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:19:40.920000,2024-07-02_304,,,False,0.7238540053367615,,True,Detection,,
2024-07-02T10:20:21.200000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:20:21.200000,2024-07-02_305,,,False,0.2377199381589889,,True,Detection,,
2024-07-02T10:22:48.010000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:22:48.010000,2024-07-02_306,,,False,0.6875914335250854,,True,Detection,,
,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:22:48.630000,2024-07-02_307,,,False,,,True,Detection,,
2024-07-02T10:29:36.020000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:29:36.020000,2024-07-02_308,,,False,0.5568913221359253,,True,Detection,,
2024-07-02T10:32:25.060000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:32:25.060000,2024-07-02_309,,,False,0.8508068919181824,,True,Detection,,
2024-07-02T10:32:45.780000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:32:45.780000,2024-07-02_310,,,False,0.6002362966537476,,True,Detection,,
2024-07-02T10:34:06.960000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:34:06.960000,2024-07-02_311,,,False,0.682226836681366,,True,Detection,,
2024-07-02T10:34:45.430000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:34:45.430000,2024-07-02_312,,,False,0.5209265351295471,,True,Detection,,
2024-07-02T10:36:22.930000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:36:22.930000,2024-07-02_313,,,False,0.2382361739873886,,True,Detection,,
2024-07-02T10:38:08.020000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:38:08.020000,2024-07-02_314,,,False,0.9038732647895812,,True,Detection,,
,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:38:08.890000,2024-07-02_315,,,False,,,True,Detection,,
2024-07-02T10:38:45.120000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:38:45.120000,2024-07-02_316,,,False,0.5886956453323364,,True,Detection,,
2024-07-02T10:40:21.480000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:40:21.480000,2024-07-02_317,,,False,0.2721485793590545,,True,Detection,,
2024-07-02T10:45:50.070000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:45:50.070000,2024-07-02_318,,,False,0.4680613279342651,,True,Detection,,
2024-07-02T10:45:51.020000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:45:51.020000,2024-07-02_319,,,False,0.5985080599784851,,True,Detection,,
2024-07-02T10:46:03.940000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:46:03.940000,2024-07-02_320,,,False,0.5875246524810791,,True,Detection,,
,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:46:04.450000,2024-07-02_321,,,False,,,True,Detection,,
2024-07-02T10:48:32.030000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:48:32.030000,2024-07-02_322,,,False,0.8114292025566101,,True,Detection,,
,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:48:32.680000,2024-07-02_323,,,False,,,True,Detection,,
2024-07-02T10:48:43.190000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:48:43.190000,2024-07-02_324,,,False,0.7157045006752014,,True,Detection,,
,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:48:43.670000,2024-07-02_325,,,False,,,True,Detection,,
2024-07-02T10:49:56.020000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:49:56.020000,2024-07-02_326,,,False,0.7759813070297241,,True,Detection,,
2024-07-02T10:52:12.990000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:52:12.990000,2024-07-02_327,,,False,0.5651454925537109,,True,Detection,,
2024-07-02T10:52:50.150000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:52:50.150000,2024-07-02_328,,,False,0.8283642530441284,,True,Detection,,
,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:52:50.630000,2024-07-02_329,,,False,,,True,Detection,,
2024-07-02T10:53:37,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:53:37,2024-07-02_330,,,False,0.5942394733428955,,True,Detection,,
2024-07-02T10:53:37.970000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:53:37.970000,2024-07-02_331,,,False,0.2066000401973724,,True,Detection,,
2024-07-02T10:53:41.940000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:53:41.940000,2024-07-02_332,,,False,0.3495689332485199,,True,Detection,,
2024-07-02T10:54:51.980000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:54:51.980000,2024-07-02_333,,,False,0.6674628853797913,,True,Detection,,
2024-07-02T10:55:37.990000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:55:37.990000,2024-07-02_334,,,False,0.6203163266181946,,True,Detection,,
2024-07-02T10:56:37.960000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:56:37.960000,2024-07-02_335,,,False,0.3589908480644226,,True,Detection,,
2024-07-02T10:57:20.210000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:57:20.210000,2024-07-02_336,,,False,0.4903411269187927,,True,Detection,,
2024-07-02T10:58:52.070000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:58:52.070000,2024-07-02_337,,,False,0.8842916488647461,,True,Detection,,
2024-07-02T10:59:54.970000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T10:59:54.970000,2024-07-02_338,,,False,0.5942972302436829,,True,Detection,,
2024-07-02T11:00:23.070000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:00:23.070000,2024-07-02_339,,,False,0.4905945658683777,,True,Detection,,
2024-07-02T11:03:33.200000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:03:33.200000,2024-07-02_340,,,False,0.6533975601196289,,True,Detection,,
2024-07-02T11:04:37.620000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:04:37.620000,2024-07-02_341,,,False,0.4536050856113434,,True,Detection,,
,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:04:38.170000,2024-07-02_342,,,False,,,True,Detection,,
2024-07-02T11:05:03.160000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:05:03.160000,2024-07-02_343,,,False,0.3698691725730896,,True,Detection,,
2024-07-02T11:06:22.060000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:06:22.060000,2024-07-02_344,,,False,0.7944157719612122,,True,Detection,,
2024-07-02T11:06:38.020000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:06:38.020000,2024-07-02_345,,,False,0.4823670387268066,,True,Detection,,
2024-07-02T11:07:51.180000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:07:51.180000,2024-07-02_346,,,False,0.3703314065933227,,True,Detection,,
2024-07-02T11:10:10.120000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:10:10.120000,2024-07-02_347,,,False,0.7899223566055298,,True,Detection,,
2024-07-02T11:14:38,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:14:38,2024-07-02_348,,,False,0.5603170990943909,,True,Detection,,
2024-07-02T11:16:51.020000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:16:51.020000,2024-07-02_349,,,False,0.4954094588756561,,True,Detection,,
2024-07-02T11:17:51.980000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:17:51.980000,2024-07-02_350,,,False,0.428404837846756,,True,Detection,,
2024-07-02T11:18:54.060000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:18:54.060000,2024-07-02_351,,,False,0.7346352338790894,,True,Detection,,
2024-07-02T11:19:18.080000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:19:18.080000,2024-07-02_352,,,False,0.2091541588306427,,True,Detection,,
2024-07-02T11:19:36.020000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:19:36.020000,2024-07-02_353,,,False,0.6569685935974121,,True,Detection,,
2024-07-02T11:21:20.970000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:21:20.970000,2024-07-02_354,,,False,0.8113875389099121,,True,Detection,,
,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:21:21.480000,2024-07-02_355,,,False,,,True,Detection,,
2024-07-02T11:21:36.910000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:21:36.910000,2024-07-02_356,,,False,0.2290765643119812,,True,Detection,,
2024-07-02T11:21:40.860000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:21:40.860000,2024-07-02_357,,,False,0.4954772293567657,,True,Detection,,
,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:21:41.500000,2024-07-02_358,,,False,,,True,Detection,,
2024-07-02T11:21:51.450000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:21:51.450000,2024-07-02_359,,,False,0.2258064895868301,,True,Detection,,
2024-07-02T11:22:32.330000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:22:32.330000,2024-07-02_360,,,False,0.6372877955436707,,True,Detection,,
2024-07-02T11:27:15.620000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:27:15.620000,2024-07-02_361,,,False,0.8506546020507812,,True,Detection,,
2024-07-02T11:28:18.970000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:28:18.970000,2024-07-02_362,,,False,0.7543627023696899,,True,Detection,,
2024-07-02T11:29:31.940000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:29:31.940000,2024-07-02_363,,,False,0.2241260558366775,,True,Detection,,
2024-07-02T11:30:23.090000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:30:23.090000,2024-07-02_364,,,False,0.7741248607635498,,True,Detection,,
2024-07-02T11:31:58.600000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:31:58.600000,2024-07-02_365,,,False,0.231543019413948,,True,Detection,,
2024-07-02T11:32:49.910000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:32:49.910000,2024-07-02_366,,,False,0.2356739491224289,,True,Detection,,
2024-07-02T11:34:18.760000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:34:18.760000,2024-07-02_367,,,False,0.7996243238449097,,True,Detection,,
2024-07-02T11:35:08.060000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:35:08.060000,2024-07-02_368,,,False,0.3672177493572235,,True,Detection,,
2024-07-02T11:36:08,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:36:08,2024-07-02_369,,,False,0.6672266721725464,,True,Detection,,
2024-07-02T11:41:06.990000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:41:06.990000,2024-07-02_370,,,False,0.6821082234382629,,True,Detection,,
2024-07-02T11:41:23.590000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:41:23.590000,2024-07-02_371,,,False,0.5759791731834412,,True,Detection,,
2024-07-02T11:42:16.980000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:42:16.980000,2024-07-02_372,,,False,0.5532972812652588,,True,Detection,,
,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:42:17.480000,2024-07-02_373,,,False,,,True,Detection,,
2024-07-02T11:42:45.070000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:42:45.070000,2024-07-02_374,,,False,0.2280653566122055,,True,Detection,,
2024-07-02T11:43:12.640000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:43:12.640000,2024-07-02_375,,,False,0.5864819288253784,,True,Detection,,
2024-07-02T11:44:33.050000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:44:33.050000,2024-07-02_376,,,False,0.3642933070659637,,True,Detection,,
2024-07-02T11:47:06.010000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:47:06.010000,2024-07-02_377,,,False,0.8687641620635986,,True,Detection,,
2024-07-02T11:48:46.160000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:48:46.160000,2024-07-02_378,,,False,0.38413205742836,,True,Detection,,
2024-07-02T11:54:06.460000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:54:06.460000,2024-07-02_379,,,False,0.6962304711341858,,True,Detection,,
2024-07-02T11:56:23.040000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T11:56:23.040000,2024-07-02_380,,,False,0.4985489249229431,,True,Detection,,
2024-07-02T12:01:07.990000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:01:07.990000,2024-07-02_381,,,False,0.8325921893119812,,True,Detection,,
2024-07-02T12:04:39.970000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:04:39.970000,2024-07-02_382,,,False,0.7433766722679138,,True,Detection,,
2024-07-02T12:05:21.060000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:05:21.060000,2024-07-02_383,,,False,0.2497795969247818,,True,Detection,,
2024-07-02T12:05:30.930000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:05:30.930000,2024-07-02_384,,,False,0.2217779010534286,,True,Detection,,
2024-07-02T12:06:52.150000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:06:52.150000,2024-07-02_385,,,False,0.2523442208766937,,True,Detection,,
2024-07-02T12:09:49.390000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:09:49.390000,2024-07-02_386,,,False,0.5301694273948669,,True,Detection,,
2024-07-02T12:10:02.740000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:10:02.740000,2024-07-02_387,,,False,0.5512368083000183,,True,Detection,,
2024-07-02T12:10:36.970000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:10:36.970000,2024-07-02_388,,,False,0.2242495268583297,,True,Detection,,
2024-07-02T12:10:37.980000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:10:37.980000,2024-07-02_389,,,False,0.2124336659908294,,True,Detection,,
2024-07-02T12:11:42.300000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:11:42.300000,2024-07-02_390,,,False,0.7011628150939941,,True,Detection,,
2024-07-02T12:15:35.620000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:15:35.620000,2024-07-02_391,,,False,0.637811005115509,,True,Detection,,
2024-07-02T12:16:36.860000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:16:36.860000,2024-07-02_392,,,False,0.4803124964237213,,True,Detection,,
2024-07-02T12:18:56.870000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:18:56.870000,2024-07-02_393,,,False,0.3571797013282776,,True,Detection,,
2024-07-02T12:19:06.510000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:19:06.510000,2024-07-02_394,,,False,0.4859783351421356,,True,Detection,,
2024-07-02T12:23:11.850000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:23:11.850000,2024-07-02_395,,,False,0.8102066516876221,,True,Detection,,
2024-07-02T12:24:06.920000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:24:06.920000,2024-07-02_396,,,False,0.3540183901786804,,True,Detection,,
2024-07-02T12:27:08.010000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:27:08.010000,2024-07-02_397,,,False,0.7314561009407043,,True,Detection,,
2024-07-02T12:28:41.010000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:28:41.010000,2024-07-02_398,,,False,0.8655450344085693,,True,Detection,,
2024-07-02T12:30:19.150000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:30:19.150000,2024-07-02_399,,,False,0.2430556267499923,,True,Detection,,
2024-07-02T12:31:51.110000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:31:51.110000,2024-07-02_400,,,False,0.4018626511096954,,True,Detection,,
2024-07-02T12:33:54.120000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:33:54.120000,2024-07-02_401,,,False,0.6823318004608154,,True,Detection,,
2024-07-02T12:34:08.030000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:34:08.030000,2024-07-02_402,,,False,0.330838680267334,,True,Detection,,
2024-07-02T12:34:31.070000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:34:31.070000,2024-07-02_403,,,False,0.6252018213272095,,True,Detection,,
2024-07-02T12:35:23.030000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:35:23.030000,2024-07-02_404,,,False,0.8525227308273315,,True,Detection,,
2024-07-02T12:35:50.080000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:35:50.080000,2024-07-02_405,,,False,0.788265585899353,,True,Detection,,
,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:35:50.580000,2024-07-02_406,,,False,,,True,Detection,,
2024-07-02T12:38:27,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:38:27,2024-07-02_407,,,False,0.5900920033454895,,True,Detection,,
2024-07-02T12:38:54.990000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:38:54.990000,2024-07-02_408,,,False,0.470347136259079,,True,Detection,,
2024-07-02T12:39:10.930000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:39:10.930000,2024-07-02_409,,,False,0.2479634582996368,,True,Detection,,
2024-07-02T12:39:39.020000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:39:39.020000,2024-07-02_410,,,False,0.3665703237056732,,True,Detection,,
,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:39:39.920000,2024-07-02_411,,,False,,,True,Detection,,
2024-07-02T12:41:02.530000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:41:02.530000,2024-07-02_412,,,False,0.3517158329486847,,True,Detection,,
2024-07-02T12:41:55.060000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:41:55.060000,2024-07-02_413,,,False,0.8427627682685852,,True,Detection,,
2024-07-02T12:44:57.010000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:44:57.010000,2024-07-02_414,,,False,0.7743836045265198,,True,Detection,,
2024-07-02T12:45:09.650000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:45:09.650000,2024-07-02_415,,,False,0.3998400270938873,,True,Detection,,
2024-07-02T12:49:15.400000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:49:15.400000,2024-07-02_416,,,False,0.6188479661941528,,True,Detection,,
2024-07-02T12:50:27.860000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:50:27.860000,2024-07-02_417,,,False,0.7689194083213806,,True,Detection,,
,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:50:30.180000,2024-07-02_418,,,False,,,True,Detection,,
2024-07-02T12:51:21.050000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:51:21.050000,2024-07-02_419,,,False,0.7358318567276001,,True,Detection,,
2024-07-02T12:52:30.670000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:52:30.670000,2024-07-02_420,,,False,0.2794584631919861,,True,Detection,,
2024-07-02T12:53:23.130000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:53:23.130000,2024-07-02_421,,,False,0.3020244240760803,,True,Detection,,
2024-07-02T12:53:38.980000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:53:38.980000,2024-07-02_422,,,False,0.7404526472091675,,True,Detection,,
2024-07-02T12:54:08.990000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:54:08.990000,2024-07-02_423,,,False,0.7551672458648682,,True,Detection,,
2024-07-02T12:56:56.170000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:56:56.170000,2024-07-02_424,,,False,0.6057659387588501,,True,Detection,,
2024-07-02T12:58:36.960000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:58:36.960000,2024-07-02_425,,,False,0.2491209208965301,,True,Detection,,
2024-07-02T12:58:37.950000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:58:37.950000,2024-07-02_426,,,False,0.2243646383285522,,True,Detection,,
2024-07-02T12:59:52.020000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T12:59:52.020000,2024-07-02_427,,,False,0.5726997256278992,,True,Detection,,
2024-07-02T13:00:10.050000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T13:00:10.050000,2024-07-02_428,,,False,0.7659443616867065,,True,Detection,,
,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T13:00:10.640000,2024-07-02_429,,,False,,,True,Detection,,
2024-07-02T13:01:29.990000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T13:01:29.990000,2024-07-02_430,,,False,0.3527900576591491,,True,Detection,,
2024-07-02T13:01:54.940000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T13:01:54.940000,2024-07-02_431,,,False,0.831157386302948,,True,Detection,,
2024-07-02T13:03:25.660000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T13:03:25.660000,2024-07-02_432,,,False,0.6439872980117798,,True,Detection,,
2024-07-02T13:06:21.030000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T13:06:21.030000,2024-07-02_433,,,False,0.5769535303115845,,True,Detection,,
,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T13:06:22.880000,2024-07-02_434,,,False,,,True,Detection,,
2024-07-02T13:07:53.210000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T13:07:53.210000,2024-07-02_435,,,False,0.796316921710968,,True,Detection,,
,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T13:07:53.580000,2024-07-02_436,,,False,,,True,Detection,,
2024-07-02T13:09:06.020000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T13:09:06.020000,2024-07-02_437,,,False,0.2574532330036163,,True,Detection,,
2024-07-02T13:09:17.390000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T13:09:17.390000,2024-07-02_438,,,False,0.2075018882751464,,True,Detection,,
2024-07-02T13:09:43.990000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T13:09:43.990000,2024-07-02_439,,,False,0.220921441912651,,True,Detection,,
2024-07-02T13:10:19.030000,,,2024-07-02,R50D6,,,,,AM,,,,2024-07-02T13:10:19.030000,2024-07-02_440,,,False,0.8396968245506287,,True,Detection,,
